url,name,artist,explicit,popularity,duration_ms,danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo
https://open.spotify.com/track/3eFepXGITXNDXXHUNqouxi,Shake Me Down,Cage The Elephant,False,54,211373,0.457,0.613,0.0295,0.00463,0.000441,0.0711,0.132,105.11
https://open.spotify.com/track/51pQ7vY7WXzxskwloaeqyj,Stairway to Heaven - 1990 Remaster,Led Zeppelin,False,68,478173,0.346,0.335,0.0339,0.575,0.00674,0.185,0.213,84.204
https://open.spotify.com/track/6QHGyXR0m3PDStlyHN8dYK,Stay Alive,José González,False,16,266906,0.716,0.301,0.0365,0.702,0.145,0.0885,0.329,129.997
https://open.spotify.com/track/3usVf6rhG6vDjcodeavHde,Sozinho - Live In Brazil / 1998,Caetano Veloso,False,1,190496,0.48,0.283,0.187,0.634,0.000168,0.909,0.529,83.736
https://open.spotify.com/track/0sTr29gwWE4wIxjMLytsOu,If You Believe,Sasha,False,42,239973,0.367,0.522,0.0358,0.115,0,0.109,0.483,82.509
https://open.spotify.com/track/0q21FNwES2bbtcduB6kjEU,Dancing in the Moonlight,King Harvest,False,67,181133,0.657,0.435,0.0552,0.739,0,0.167,0.771,135.975
https://open.spotify.com/track/1XxCiPw07rd1ytYnE7SoJI,Road Trippin',Red Hot Chili Peppers,False,61,204973,0.243,0.47,0.0353,0.309,0.000798,0.121,0.393,204.026
https://open.spotify.com/track/4QsnHKvJGVbWJs3Em9Mrcy,Lost Stars,Keira Knightley,False,5,240186,0.515,0.321,0.0271,0.671,1.66e-06,0.112,0.324,81.823
https://open.spotify.com/track/0THbsvMRmCHpFT3YLX301c,Hey There Delilah,Plain White T's,False,5,232813,0.658,0.296,0.0293,0.872,0,0.114,0.311,103.975
https://open.spotify.com/track/4PCyzOTAB7zfJaxaS1uLSY,O Vento,Los Hermanos,False,54,213866,0.665,0.685,0.0328,0.0247,1.08e-05,0.088,0.839,137.948
https://open.spotify.com/track/6kJmZqhB2Pf2442GOCAohB,Morena,Los Hermanos,False,52,178946,0.921,0.342,0.0366,0.478,0.0446,0.0741,0.852,104.029
https://open.spotify.com/track/3kHQ0iXkcLZ2Sd0T2G7lIF,O Vencedor,Los Hermanos,False,39,200026,0.682,0.881,0.027,0.353,0.263,0.238,0.911,109.999
https://open.spotify.com/track/0y8muA5wwCKAQmocFB34rR,Não existe amor em SP,Criolo,False,0,280032,0.604,0.412,0.0422,0.391,0.016,0.0759,0.346,142.002
https://open.spotify.com/track/0ZPquQV2aKmDfwPjvMdvRp,Último Romance,Los Hermanos,False,58,263440,0.406,0.665,0.0286,0.509,0.000641,0.112,0.553,159.997
https://open.spotify.com/track/2LWW6D1zabtolij6KFXQYm,Cartão Postal,Apanhador Só,False,42,256173,0.527,0.296,0.0347,0.918,0.000398,0.263,0.216,112.995
https://open.spotify.com/track/1rQZDmnKJIjzzTJrbBeEW2,Behind the Sea,Panic! At The Disco,False,45,213426,0.281,0.679,0.0449,0.173,4.38e-06,0.0919,0.441,80.078
https://open.spotify.com/track/2sRvY7zmltEJPoEAmUmNgO,Lembranças,Maneva,False,45,195552,0.642,0.341,0.438,0.63,3.55e-06,0.41,0.799,171.945
https://open.spotify.com/track/3x65lTghySHoonZWlTx0V4,Êxodo,Maneva,False,0,171075,0.753,0.471,0.0378,0.573,0.000475,0.255,0.691,139.92
https://open.spotify.com/track/2GbnjY2wfLwvujav6CY8Lh,Saudades do Tempo,Maneva,False,0,238889,0.777,0.39,0.224,0.634,0,0.207,0.688,133.856
https://open.spotify.com/track/6BQNJ0JFKh8sWjQLI6Zudi,Change the World,Eric Clapton,False,65,234866,0.721,0.558,0.0246,0.492,0.00563,0.113,0.542,96.887
https://open.spotify.com/track/6zeE5tKyr8Nu882DQhhSQI,Dust in the Wind,Kansas,False,76,206266,0.475,0.322,0.0283,0.367,0.00056,0.11,0.387,93.503
https://open.spotify.com/track/2YaGZvBfkQ4jiD5cMLIFQV,Same Mistake,James Blunt,False,61,298186,0.46,0.509,0.0263,0.466,0.000434,0.122,0.194,77.613
https://open.spotify.com/track/3DDGhkxq3FeUorZppSgeLE,Somewhere Only We Know,Lily Allen,False,63,208154,0.314,0.286,0.035,0.935,0.0258,0.0999,0.278,172.021
https://open.spotify.com/track/02EPyfWg585VFhagY23aXi,Little Black Submarines,InstaHit Crew,False,3,249681,0.296,0.452,0.0329,0.0124,0,0.0978,0.406,188.946
https://open.spotify.com/track/2TYC9SaRhYypUQzB1ZVTG2,Use Somebody,Kings of Leon,False,62,230760,0.276,0.715,0.0432,0.00552,0.000417,0.201,0.173,137.028
https://open.spotify.com/track/1eM1mSOrgwX4wkxJAHkBB8,The Everlasting Muse,Belle & Sebastian,False,34,325275,0.487,0.626,0.0601,0.0797,0,0.0952,0.762,132.256
https://open.spotify.com/track/3vo4ERKqNiZeOc2UFGksuI,Eu Me Lembro,Clarice Falcão,False,0,217385,0.78,0.184,0.0407,0.664,0.001,0.118,0.299,95.994
https://open.spotify.com/track/1k02eM50NuPC7EdaaEmeOV,Golden Crown,The Honey Trees,False,13,301080,0.299,0.3,0.0313,0.8,0.000239,0.0717,0.0934,119.985
https://open.spotify.com/track/3sUyXIFkXNSQh6anbN2mH1,All We Do,Oh Wonder,False,0,214203,0.591,0.26,0.0467,0.978,0.000484,0.109,0.397,126.274
https://open.spotify.com/track/3E8Ry9jx7zt5lmyc9Lms8O,Port of Call,Beirut,False,8,260973,0.596,0.496,0.0276,0.794,0.0181,0.29,0.375,126.06
https://open.spotify.com/track/70WyPf8WtXvG3CgeTZZWz6,Nantes,Beirut,False,11,230200,0.541,0.533,0.037,0.786,0.0102,0.138,0.642,131.147
https://open.spotify.com/track/6Zv4HVHfadVo3JQSSbwY7r,Sentimental,Los Hermanos,False,57,309266,0.646,0.384,0.0287,0.124,0.0119,0.112,0.24,128.009
https://open.spotify.com/track/4Tfe8Uu9faFdWRiZbpvpXd,Cough Syrup,Young the Giant,False,51,249520,0.534,0.721,0.0417,0.0343,6.24e-06,0.115,0.225,128.978
https://open.spotify.com/track/1FJ7sEf02HAmfVTEfQvmOV,505,Arctic Monkeys,False,0,253223,0.528,0.869,0.0578,0.00236,5.35e-05,0.0885,0.227,140.249
https://open.spotify.com/track/00hVU6kDP67JHurfwG2dtq,Hero Of War,Rise Against,False,64,253080,0.645,0.417,0.029,0.543,0,0.0982,0.256,77.054
https://open.spotify.com/track/3mYKQcFU6USoJpzpkwYdQe,Running With The Wolves,AURORA,False,1,192313,0.562,0.559,0.0549,0.214,7.08e-05,0.45,0.401,164.013
https://open.spotify.com/track/2CShsvjPh2fbr6VAKLWKQt,Way Back When,Kodaline,False,47,204280,0.632,0.643,0.0328,0.348,0.000146,0.335,0.51,110.046
https://open.spotify.com/track/3dv9Bvpp9HikNsEvDCKHhC,Spirits,The Strumbellas,False,8,203653,0.553,0.729,0.0266,0.181,0,0.109,0.776,80.503
https://open.spotify.com/track/58VZtWOA75FCms5fd8H7Zy,Drifting,On An On,False,37,276920,0.424,0.362,0.029,0.0358,0.00157,0.0901,0.0445,101.741
https://open.spotify.com/track/3f8Uygfz3CIpUCo6H6iNOJ,Slow Dancing in a Burning Room,John Mayer,False,7,242000,0.668,0.361,0.0273,0.573,0.00506,0.0805,0.288,134.15
https://open.spotify.com/track/5M94rKTC7nECeyOFXjYtrA,Amianto,Supercombo,False,21,257239,0.435,0.522,0.0336,0.157,0,0.307,0.166,126.572
https://open.spotify.com/track/3j8qhanlFJV4E1u10dNTts,Suicídio ao Contrário,Tópaz,False,25,204324,0.572,0.659,0.0254,0.00156,0.0807,0.078,0.276,148.078
https://open.spotify.com/track/179NUF6b8tzp3Ni2aMGxgU,Se For pra Tudo Dar Errado,Tópaz,False,36,231020,0.507,0.882,0.0354,0.000918,0.0047,0.0899,0.137,135.02
https://open.spotify.com/track/06ND7qqsmIRCuWdQNQIlTE,Roda-Viva,Chico Buarque,False,50,233400,0.502,0.512,0.0337,0.793,1.8e-05,0.235,0.651,133.174
https://open.spotify.com/track/46tLsEFJcVmQveo9hEXUz9,From The Bottom Of My Heart,Stevie Wonder,False,0,311893,0.662,0.798,0.0501,0.266,1.44e-05,0.182,0.718,86.99
https://open.spotify.com/track/0lhRQ8iLouIRTW8j7WOB9P,Crush,Yuna,False,4,241493,0.672,0.426,0.0444,0.365,3.22e-06,0.0819,0.376,130.024
https://open.spotify.com/track/2jcnIJ3b2O2rWDjAA2AVPs,No Buses,Arctic Monkeys,False,0,199320,0.51,0.522,0.0332,0.157,8.94e-05,0.0573,0.43,101.348
https://open.spotify.com/track/1VvyRNSVBKuvENwpyiVlBU,Elephant Gun,Beirut,False,2,345266,0.269,0.628,0.0411,0.856,0.0792,0.0687,0.482,180.036
https://open.spotify.com/track/6s9LhJVqxnTjmUJHOeawnU,"City Of Stars - From ""La La Land"" Soundtrack",Ryan Gosling,False,7,149706,0.454,0.117,0.0354,0.906,0,0.0888,0.428,97.692
https://open.spotify.com/track/41pFyxOpS119Pb8JEzhx0w,"Boulevard of Broken Dreams (feat. John Gallagher Jr., Rebecca Naomi Jones, Stark Sands, Company)",Green Day,True,59,262386,0.417,0.647,0.0296,0.0569,1.67e-06,0.0585,0.339,166.12
https://open.spotify.com/track/6vtLtrPHZAo5OUy1Sk9BTH,Ask Yourself,Foster The People,False,50,263400,0.47,0.89,0.0456,0.000798,1.23e-05,0.196,0.628,154.982
https://open.spotify.com/track/41yIvlFgvGwxq8qTqAR7eG,Bloom - Bonus Track,The Paper Kites,False,71,210080,0.592,0.416,0.0246,0.882,0.000586,0.112,0.417,96.002
https://open.spotify.com/track/41s2B5M8P6xwxgpdZ6zzLg,Desde Que o Samba é Samba - Ao Vivo,Caetano Veloso,False,45,247506,0.553,0.33,0.03,0.907,0.038,0.243,0.465,88.003
https://open.spotify.com/track/18jzP0rBaHJ2gjVhZ5OvKn,Samba De Verao,Caetano Veloso,False,8,187626,0.731,0.299,0.0485,0.889,0.223,0.11,0.46,119.768
https://open.spotify.com/track/4Bnluy6QiOb4F0ihdalrz9,Shimbalaiê - Live At Citibank Hall/Rio de Janeiro(RJ)-Brazil/2010,Caetano Veloso,False,0,201026,0.559,0.163,0.0389,0.837,8.2e-06,0.801,0.349,79.024
https://open.spotify.com/track/2UjRAYMdlDCt87Ky0GW4Es,Tomorrow,Nando Dale,False,0,219752,0.675,0.362,0.0301,0.417,0.0104,0.192,0.407,126.984
https://open.spotify.com/track/6q30SHZFgyyibMdrErLFaS,Dilúvio de Solidão,Criolo,False,0,157946,0.726,0.649,0.0351,0.682,0.00114,0.0864,0.944,98.061
https://open.spotify.com/track/64ygSCb6X56Uu90GFji1Oo,Menino Mimado,Criolo,False,0,227546,0.828,0.603,0.0356,0.592,0.000842,0.202,0.818,143.942
https://open.spotify.com/track/3XQ4TLYm122Z10qObjtZ57,Nas Águas,Criolo,False,0,235559,0.756,0.658,0.0506,0.758,1.21e-05,0.0775,0.72,115.833
https://open.spotify.com/track/0x3J4AkbRh6tO1vav0Derw,Espiral de Ilusão,Criolo,False,0,220813,0.78,0.325,0.0339,0.878,0.000715,0.143,0.469,124.085
https://open.spotify.com/track/47c0yiND86tZSiOCR2oJ5w,なんでもないや - movie ver.,RADWIMPS,False,0,344053,0.49,0.461,0.032,0.254,0,0.284,0.487,168.125
https://open.spotify.com/track/0QUiguzo0mWdlBk6Nvujic,You Already Know,Bombay Bicycle Club,False,58,262533,0.662,0.207,0.0427,0.916,0.0698,0.101,0.496,95.466
https://open.spotify.com/track/26dt6n5cyVRdX7vD8rmUWw,Dream A Little Dream Of Me,Ella Fitzgerald,False,6,185600,0.515,0.162,0.0752,0.916,0,0.168,0.385,78.11
https://open.spotify.com/track/58fxygPUPdfBIUm9BDv0f7,I Wish I Knew How It Would Feel To Be Free,Nina Simone,False,6,186506,0.694,0.459,0.0819,0.752,0,0.131,0.675,122.534
https://open.spotify.com/track/7LZPUnAC0rBCXSLIflzE3I,Half The World Away,AURORA,False,7,198946,0.585,0.103,0.0399,0.948,4.51e-06,0.173,0.186,110.919
https://open.spotify.com/track/70mljElWtJFILbbRqxKf5k,Teenage Sonata,Sam Cooke,False,0,161320,0.343,0.308,0.03,0.795,0,0.381,0.49,81.39
https://open.spotify.com/track/5hzDqrcTySa1Ek9nRCRd7Q,Carry On,Norah Jones,False,7,168106,0.488,0.22,0.0391,0.929,0.27,0.109,0.391,80.08
https://open.spotify.com/track/605E2oDpy3uSIhbRFcrQyn,Despair In The Departure Lounge,Arctic Monkeys,False,53,202853,0.316,0.306,0.0411,0.676,0.0025,0.0809,0.284,85.255
https://open.spotify.com/track/3JO8ZHz8hF9R4XUd7sGE1N,Dois Rios,Skank,False,52,282066,0.528,0.601,0.0259,0.445,0,0.213,0.364,77.05
https://open.spotify.com/track/4DCHszO57DZHgvqalfoITR,1973 - Acoustic,James Blunt,False,55,209680,0.632,0.378,0.0306,0.884,2.63e-05,0.11,0.347,125.128
https://open.spotify.com/track/79TEDshMVLibmgLVXolwJ8,Give Me Some Love,James Blunt,False,49,216933,0.64,0.558,0.0321,0.13,8.39e-06,0.11,0.197,92.611
https://open.spotify.com/track/3fHoLGrV9eZH54eI3vILNQ,"단 한 사람 Because Of You (From '객주'), Pt. 2",TAEIL,False,0,227739,0.334,0.528,0.0291,0.366,0,0.0929,0.195,135.226
https://open.spotify.com/track/0GyNfI3eKLWQJ5QwXo4WL6,Sunsets For Somebody Else,Jack Johnson,False,4,210480,0.709,0.228,0.0326,0.838,2.2e-05,0.146,0.597,113.098
https://open.spotify.com/track/0WTQ3OVvyuD49BfO99Q6y7,Sweet Louise,Passenger,False,45,236866,0.659,0.338,0.0336,0.664,0.000912,0.108,0.486,70.267
https://open.spotify.com/track/0mGJYajNW8Y4T9NxnD6P79,Dreams from Yesterday,Mac DeMarco,False,48,207160,0.857,0.368,0.0409,0.0611,0.000548,0.0703,0.725,97.513
https://open.spotify.com/track/1KTMZ2DeqT4oqIJ7Co5F6R,This Old Dog,Mac DeMarco,False,58,150546,0.749,0.401,0.0391,0.219,0.0931,0.206,0.616,138.811
https://open.spotify.com/track/2N4idqj9TT3HnH2OFT9j0v,Still Beating,Mac DeMarco,False,65,181586,0.709,0.496,0.0417,0.581,0.195,0.151,0.469,78.477
https://open.spotify.com/track/5OHbgQbHzTjolHzWffSrvn,Glass in the park,Alex Turner,False,54,239653,0.553,0.19,0.0298,0.903,0.000227,0.0993,0.299,100.002
https://open.spotify.com/track/3cUxncrTWSA9lhlQbuIwUY,Stuck on the puzzle,Alex Turner,False,62,211053,0.58,0.682,0.0332,0.0792,0.0316,0.161,0.774,77.53
https://open.spotify.com/track/5kZD0TTSYAgRzciBtKCmgT,It's hard to get around the wind,Alex Turner,False,54,247013,0.436,0.244,0.0339,0.87,0.000371,0.102,0.359,145.42
https://open.spotify.com/track/35J9vakuC3f18QTolNAQ6E,Epitáfio,Titãs,False,66,175373,0.723,0.611,0.0303,0.481,1.44e-05,0.11,0.261,111.813
https://open.spotify.com/track/5sz2LrG6jY6u7U0g2k7kws,Devolva-Me (Ao Vivo),Adriana Calcanhotto,False,59,131426,0.453,0.284,0.0292,0.554,0,0.605,0.183,98.974
https://open.spotify.com/track/3KlMhwXiTdFjg86xBbDMlB,Vambora (Ao Vivo),Adriana Calcanhotto,False,55,302133,0.381,0.411,0.0285,0.725,2.2e-06,0.0846,0.139,129.376
https://open.spotify.com/track/0KtpvAIKMUD4wSsHv25IMn,Garota de Ipanema,Toquinho,False,36,150560,0.577,0.614,0.0389,0.311,0.037,0.143,0.713,157.962
https://open.spotify.com/track/5i2sgqnzaxYpvXmGAB592h,Corcovado - Quiet Nights Of Quiet Stars,Stan Getz,False,13,253933,0.524,0.108,0.0493,0.957,0.00123,0.139,0.322,127.982
https://open.spotify.com/track/42k3V3GgBKOTuaFEggP8yx,Wave,Antônio Carlos Jobim,False,39,201680,0.52,0.416,0.0381,0.263,4.28e-06,0.314,0.701,144.178
https://open.spotify.com/track/5lLKJdDPy7qbsta6d88lKE,Aliança,Tribalistas,False,55,236970,0.641,0.314,0.032,0.96,3.61e-05,0.0991,0.335,132.983
https://open.spotify.com/track/66O1SfDryBYk9i3RcV5AXq,Trem-Bala - Acústico,Ana Vilela,False,54,176630,0.406,0.345,0.0303,0.794,0,0.113,0.517,96.931
https://open.spotify.com/track/3eGK0WFi6ISJ9UZA6Za4HX,Singular,ANAVITÓRIA,False,1,206108,0.744,0.303,0.0341,0.684,2.09e-06,0.109,0.306,119.713
https://open.spotify.com/track/32Ql8cNUBDyBunvQ1gYsYj,Como uma onda - Zen-surfismo,Lulu Santos,False,22,217026,0.85,0.422,0.0569,0.405,0.000117,0.0541,0.805,116.85
https://open.spotify.com/track/2TI5GBkbrrFtZRM5v1heeb,Trem Das Onze,Adoniran Barbosa,False,48,184000,0.675,0.449,0.0613,0.541,0.00337,0.069,0.803,91.773
https://open.spotify.com/track/60TftyBmMIL7wBdM37KuRj,Coração Vagabundo,Gal Costa,False,41,143426,0.518,0.308,0.0451,0.788,0.0571,0.133,0.368,81.149
https://open.spotify.com/track/1zcO4RvZ3bZwZNTtm9fH0s,Mais Feliz (Ao Vivo),Adriana Calcanhotto,False,36,170026,0.57,0.469,0.0386,0.866,0,0.703,0.234,111.238
https://open.spotify.com/track/41CHb7F7SXcmkj0h8wekeF,Gloomy Sunday (with Teddy Wilson & His Orchestra) - Take 1,Billie Holiday,False,50,190800,0.484,0.0823,0.0364,0.98,2.47e-06,0.159,0.191,127.089
https://open.spotify.com/track/1LGqJ3nvxpVXDWpEzq4DJD,All of Me (with Eddie Heywood & His Orchestra),Billie Holiday,False,60,181440,0.504,0.0644,0.0408,0.972,4.36e-06,0.174,0.403,106.994
https://open.spotify.com/track/66wg8mmkyOHQwLKHj4ghdi,Fly Me To The Moon,Frank Sinatra,False,7,147146,0.67,0.365,0.0564,0.525,0,0.0575,0.45,119.342
https://open.spotify.com/track/1iku5uJ91CxXVmgWQt7y7S,All I Ever Want Is You,Tim McMorris,False,18,171366,0.749,0.459,0.0287,0.841,6.67e-05,0.0908,0.456,138.968
https://open.spotify.com/track/1DlMvkIrN7Rd1LYzy1MXpy,Tigresa - Original Album,Caetano Veloso,False,50,380560,0.553,0.213,0.0921,0.848,1.72e-05,0.112,0.455,129.069
https://open.spotify.com/track/51cDAyLNT8pQmpDrbkEhSq,Luz Do Sol,Caetano Veloso,False,0,213333,0.31,0.0793,0.043,0.943,0.00382,0.0959,0.168,121.841
https://open.spotify.com/track/6kCjKljGsnyzXaKKH9Cbgu,Sonhos,Caetano Veloso,False,50,180453,0.626,0.0914,0.0856,0.826,0.000131,0.113,0.471,121.171
https://open.spotify.com/track/4yRPGDmtIWZjhIPcEvPxsF,Strangers In The Night,Frank Sinatra,False,14,157866,0.292,0.487,0.0285,0.615,0,0.178,0.531,93.309
https://open.spotify.com/track/5E1707ifBAiZp9yJobsebZ,Onde Anda Você,Toquinho,False,1,168426,0.687,0.39,0.0325,0.694,0.0305,0.0946,0.582,109.654
https://open.spotify.com/track/6tyYK7y3kboS7GQulNtwo5,Pela luz dos olhos teus,Antônio Carlos Jobim,False,20,168226,0.444,0.233,0.0547,0.894,0,0.118,0.775,116.891
https://open.spotify.com/track/2PPuqvncha4s6dDchGB7eG,Qualquer Coisa,Caetano Veloso,False,0,193333,0.677,0.152,0.0583,0.539,0,0.442,0.723,111.699
https://open.spotify.com/track/4jMInyPdtYP3mbOTWyOFhh,Carinhoso,Paulinho Da Viola,False,0,112226,0.6,0.28,0.0398,0.788,4.97e-06,0.137,0.263,105.122
https://open.spotify.com/track/1op7nM2R2M6FAU6dSCTRWV,Preciso Me Encontrar,Cartola,False,54,179933,0.563,0.425,0.0665,0.913,0.0054,0.306,0.679,77.209
https://open.spotify.com/track/4dDvtBzbQqy7iG5Jfr0qif,Sunday Morning - Acoustic,Maroon 5,False,9,254853,0.418,0.666,0.109,0.571,0,0.709,0.737,82.06
https://open.spotify.com/track/5mVDhLnXTHlBWJnMHXa9Qs,Halo,Lotte Kestner,False,62,269920,0.576,0.121,0.036,0.952,0.00111,0.1,0.063,116.826
https://open.spotify.com/track/2DaVc0C6Yi1VCXFrHNi1aM,Sampa,Caetano Veloso,False,1,196333,0.76,0.0435,0.166,0.605,0,0.26,0.55,114.539
https://open.spotify.com/track/3m2FNr5FlOyf94Slpae7vy,O último romântico,Lulu Santos,False,43,252306,0.716,0.494,0.0288,0.62,1.28e-05,0.303,0.805,129.864
https://open.spotify.com/track/2RPHy1PlxehscIM1K1wQMy,Nova Bossa Nova,Marcos Valle,False,1,246400,0.598,0.739,0.0452,0.523,0.725,0.146,0.881,95.018
https://open.spotify.com/track/0NFVg74sSsdU1gNc9xfpIO,Aonde Quer Que Eu Vá,Os Paralamas Do Sucesso,False,64,257333,0.6,0.537,0.0273,0.509,0.303,0.101,0.316,78.049
https://open.spotify.com/track/1DnSZ9M8uvX0UebR3dmBNI,Easy,Commodores,False,23,256426,0.589,0.384,0.0332,0.112,2.8e-05,0.0596,0.354,132.909
https://open.spotify.com/track/05c0xQt46QZBFQs32W5dZB,Tomara,Vinícius,False,39,132173,0.517,0.541,0.0394,0.567,0,0.143,0.827,103.401
https://open.spotify.com/track/76Zi40dd2HoTn3sehttJhY,My Way,Frank Sinatra,False,14,276800,0.28,0.388,0.0314,0.689,0,0.122,0.223,148.033
https://open.spotify.com/track/10WmdQPLvZ72KEIVabJDRP,Tudo Na Mais Santa Paz,Vinícius de Moraes,False,0,220171,0.616,0.485,0.0456,0.634,6.35e-05,0.241,0.599,84.697
https://open.spotify.com/track/7crW4JI0pCXpD8megZliLS,Como Dizia O Poeta,Vinícius,False,35,194133,0.506,0.72,0.0717,0.489,0,0.148,0.95,113.373
https://open.spotify.com/track/4smh7ZvaEntvNMB8lJmrZR,"I Won't Say (I'm In Love) - From ""Hercules"" / Soundtrack Version",Susan Egan,False,0,140226,0.684,0.481,0.0391,0.228,0,0.157,0.48,121.208
https://open.spotify.com/track/5UCcfmuRD2N2G0fhJVk2KQ,One,Three Dog Night,False,37,183493,0.567,0.433,0.0337,0.134,3.74e-05,0.11,0.43,124.032
https://open.spotify.com/track/14HC3Anbaf8Ahwk0swKkJT,Samba Da Volta,Vinícius de Moraes,False,0,173440,0.364,0.485,0.0408,0.842,0.0024,0.173,0.761,86.887
https://open.spotify.com/track/4lHQCzdK3VdYQvQZnnRouG,Alone Again (Naturally),Gilbert O'Sullivan,False,64,217728,0.558,0.464,0.0354,0.583,0.000133,0.159,0.559,171.762
https://open.spotify.com/track/0VxocBntP1XTZRsR9ZURPS,La Vie En Rose,Daniela Andrade,False,65,105500,0.475,0.149,0.0395,0.844,0,0.14,0.318,95.423
https://open.spotify.com/track/21UOaXTxPAFsJoASQiKmLL,Eu Me Chamo Antônio,Versos Que Compomos Na Estrada,False,36,176120,0.42,0.174,0.137,0.9,0,0.376,0.135,172.358
https://open.spotify.com/track/3GRtME3sE1NG48uO26fSKF,"You've Got a Friend In Me - From ""Toy Story"" / Soundtrack",Randy Newman,False,1,124160,0.689,0.333,0.0307,0.817,5.13e-06,0.285,0.471,115.835
https://open.spotify.com/track/69l8nFPu0LWmnoJX7YSVYc,You've Got a Friend,James Taylor,False,67,268706,0.695,0.282,0.0295,0.681,0.0267,0.0767,0.445,91.681
https://open.spotify.com/track/6KahqT8w0AhtBOVtbXJwLf,O Segundo Sol,Nando Reis,False,21,240136,0.506,0.313,0.0397,0.814,0,0.229,0.543,154.759
https://open.spotify.com/track/3mj6prXmzqkj3PA3lg5ySK,Snowman,Sia,False,12,165906,0.716,0.512,0.0331,0.483,0,0.0928,0.326,104.957
https://open.spotify.com/track/5UYHuguNOMw8o5oJowbcU5,Saudade fez um samba,João Gilberto,False,1,108346,0.716,0.253,0.0537,0.897,0,0.0843,0.889,87.884
https://open.spotify.com/track/0dWOiVQwoUYTtXD0VVgmJQ,Chega de Saudade,João Gilberto,False,44,121986,0.563,0.242,0.0327,0.743,0,0.166,0.647,87.771
https://open.spotify.com/track/55NFKYoD6rxiAwjT8SCDr6,Florindo,Mariana Aydar,False,35,299560,0.73,0.444,0.0719,0.825,0.000146,0.0646,0.818,88.029
https://open.spotify.com/track/0Vlm4myT8Dbv33cDOfS2i3,Tristeza,Toquinho,False,24,246453,0.488,0.306,0.0389,0.928,0.793,0.111,0.252,103.437
https://open.spotify.com/track/1I6hI9D2b1UXZUGoP8ixM0,Top to Toe,Fenne Lily,False,54,216415,0.569,0.184,0.0584,0.908,0,0.114,0.309,110.916
https://open.spotify.com/track/1uP8UVMXcTJn28TbhfR2Wo,Paul,Big Thief,False,63,183894,0.483,0.263,0.0401,0.199,0.000306,0.109,0.166,123.453
https://open.spotify.com/track/3lAATXL4RhFPysjdODpT4k,Insensatez,Antônio Carlos Jobim,False,28,262293,0.31,0.403,0.0309,0.102,0.000518,0.0801,0.293,129.155
https://open.spotify.com/track/1goUT7yXysKORNNkcxtpxk,Pensando Em Você,Paulinho Moska,False,53,186693,0.484,0.414,0.0335,0.284,0,0.119,0.467,143.571
